followers_count,verified,retweet_count,mention_count,bio_length,has_location,label,platform
7,0.0,12,18,19,0,1,twitter
3540,0.0,4476,894,469,1,0,twitter
30192,1.0,4657,504,225,1,0,twitter
820,0.0,4079,486,157,1,0,twitter
178,0.0,9,18,24,0,1,twitter
128,0.0,11,2,16,0,1,twitter
47645,1.0,476,857,480,1,0,twitter
74,0.0,19,5,10,0,1,twitter
107,0.0,8,5,36,0,1,twitter
14818,1.0,4483,852,200,1,0,twitter
43841,1.0,3215,1151,175,1,0,twitter
106,0.0,1,5,7,0,1,twitter
39149,1.0,409,376,358,0,0,twitter
42273,0.0,4283,284,428,1,0,twitter
101,0.0,4,0,8,0,1,twitter
11452,0.0,4368,647,100,0,0,twitter
23184,1.0,3465,1757,348,1,0,twitter
189,0.0,6,0,31,0,1,twitter
37,0.0,17,15,38,0,1,twitter
29572,0.0,1879,437,221,1,0,twitter
23,0.0,24,4,18,1,1,twitter
28069,0.0,1674,1381,164,1,0,twitter
20,0.0,21,19,17,0,1,twitter
26113,1.0,4668,1905,412,1,0,twitter
33573,0.0,1780,439,347,1,0,twitter
23093,0.0,3341,1988,327,1,0,twitter
161,0.0,22,4,33,0,1,twitter
144,0.0,4,19,12,0,1,twitter
31002,0.0,3448,399,370,1,0,twitter
25317,1.0,3357,97,440,0,0,twitter
81,0.0,20,7,16,0,1,twitter
179,0.0,19,0,17,0,1,twitter
149,0.0,20,3,17,1,1,twitter
123,0.0,2,17,34,1,1,twitter
38,0.0,27,11,28,0,1,twitter
149,0.0,5,4,33,0,1,twitter
140,0.0,3,6,34,0,1,twitter
198,0.0,20,2,27,0,1,twitter
89,0.0,28,18,24,1,1,twitter
13185,0.0,645,1923,304,0,0,twitter
11886,0.0,2465,1634,196,1,0,twitter
7110,1.0,3066,999,126,1,0,twitter
199,0.0,10,17,0,1,1,twitter
118,0.0,16,9,15,0,1,twitter
3143,0.0,2342,796,147,1,0,twitter
85,0.0,0,10,24,0,1,twitter
39485,1.0,3831,343,170,0,0,twitter
199,0.0,16,3,26,1,1,twitter
17191,0.0,3456,539,153,0,0,twitter
102,0.0,16,10,21,0,1,twitter
30632,0.0,3458,1558,495,1,0,twitter
104,0.0,14,7,30,0,1,twitter
28086,0.0,3384,1664,349,1,0,twitter
13716,0.0,2143,598,348,1,0,twitter
30052,0.0,2679,52,268,1,0,twitter
3070,0.0,4008,1314,459,1,0,twitter
30806,0.0,2356,1188,460,0,0,twitter
41066,0.0,2189,1289,101,1,0,twitter
33,0.0,15,18,25,0,1,twitter
7966,0.0,57,1248,141,1,0,twitter
30789,1.0,4119,191,174,0,0,twitter
9166,0.0,2281,1603,350,1,0,twitter
45,0.0,0,1,9,0,1,twitter
27525,0.0,1777,1100,248,1,0,twitter
10138,1.0,2847,93,102,1,0,twitter
28,0.0,3,16,27,1,1,twitter
5471,1.0,252,99,180,0,0,twitter
2331,1.0,120,1921,159,0,0,twitter
18749,0.0,816,1796,339,1,0,twitter
167,0.0,28,17,36,0,1,twitter
3939,0.0,4657,98,352,1,0,twitter
57,0.0,2,5,10,1,1,twitter
176,0.0,21,6,31,1,1,twitter
10484,0.0,1982,236,146,0,0,twitter
190,0.0,22,13,16,1,1,twitter
5981,0.0,4310,487,472,0,0,twitter
22891,0.0,2722,847,250,1,0,twitter
18135,0.0,3223,1657,394,1,0,twitter
18,0.0,1,7,5,0,1,twitter
2,0.0,18,19,28,1,1,twitter
46933,0.0,850,767,465,0,0,twitter
9084,1.0,2947,1346,364,1,0,twitter
127,0.0,21,9,29,0,1,twitter
158,0.0,19,5,22,0,1,twitter
20,0.0,4,14,25,0,1,twitter
151,0.0,27,8,22,0,1,twitter
1,0.0,12,7,37,0,1,twitter
21335,0.0,2085,457,300,0,0,twitter
75,0.0,28,16,3,0,1,twitter
85,0.0,25,7,2,0,1,twitter
19282,0.0,1848,1950,85,1,0,twitter
47,0.0,15,4,7,0,1,twitter
51,0.0,5,4,25,0,1,twitter
24,0.0,3,16,20,1,1,twitter
176,0.0,21,8,33,0,1,twitter
15905,0.0,327,302,114,1,0,twitter
141,0.0,1,18,8,0,1,twitter
37,0.0,9,13,2,0,1,twitter
94,0.0,3,16,31,0,1,twitter
168,0.0,24,15,18,0,1,twitter
6668,0.0,2333,696,458,1,0,twitter
37363,0.0,1232,739,250,1,0,twitter
20555,0.0,2763,900,101,1,0,twitter
4345,0.0,1362,1790,439,1,0,twitter
46852,0.0,868,1389,464,0,0,twitter
22,0.0,3,4,2,1,1,twitter
22708,0.0,1739,888,221,1,0,twitter
157,0.0,15,8,2,1,1,twitter
22718,0.0,898,186,178,1,0,twitter
88,0.0,7,1,31,0,1,twitter
16129,1.0,4852,625,253,1,0,twitter
140,0.0,1,7,21,1,1,twitter
7358,1.0,3990,91,282,1,0,twitter
21588,1.0,1006,528,370,1,0,twitter
15,0.0,28,5,11,0,1,twitter
35639,0.0,3560,1038,197,1,0,twitter
146,0.0,24,19,4,0,1,twitter
23791,0.0,1131,1439,213,1,0,twitter
47382,0.0,1098,1946,105,0,0,twitter
11,0.0,21,3,36,0,1,twitter
68,0.0,1,6,0,0,1,twitter
112,0.0,24,12,9,0,1,twitter
163,0.0,8,17,10,0,1,twitter
13640,1.0,1706,1010,286,1,0,twitter
24675,1.0,1036,1810,329,1,0,twitter
42735,1.0,1172,670,255,1,0,twitter
40667,1.0,1174,213,492,1,0,twitter
15723,1.0,2759,416,322,1,0,twitter
174,0.0,11,15,14,0,1,twitter
43433,0.0,2798,1234,402,1,0,twitter
1192,0.0,2585,316,125,0,0,twitter
48742,0.0,650,734,184,1,0,twitter
42369,0.0,679,1946,126,1,0,twitter
22457,0.0,3395,312,228,1,0,twitter
147,0.0,5,2,38,0,1,twitter
39259,0.0,4231,35,493,1,0,twitter
198,0.0,16,11,35,0,1,twitter
138,0.0,18,1,16,0,1,twitter
18593,0.0,4736,1007,107,1,0,twitter
111,0.0,3,1,17,1,1,twitter
26,0.0,29,10,8,0,1,twitter
69,0.0,14,10,20,0,1,twitter
45129,1.0,4082,41,108,1,0,twitter
67,0.0,4,10,38,0,1,twitter
62,0.0,18,3,34,0,1,twitter
43539,0.0,1903,810,162,1,0,twitter
5690,1.0,1118,1067,405,1,0,twitter
12879,1.0,2877,1345,201,1,0,twitter
46720,1.0,1857,212,388,1,0,twitter
22753,1.0,3708,1521,458,1,0,twitter
24066,0.0,1091,1083,130,1,0,twitter
35976,1.0,3718,1750,259,1,0,twitter
17616,0.0,184,1461,110,0,0,twitter
195,0.0,17,2,30,1,1,twitter
26,0.0,16,13,11,0,1,twitter
44,0.0,25,12,21,1,1,twitter
30848,0.0,1829,1284,194,1,0,twitter
100,0.0,12,1,32,0,1,twitter
10992,0.0,378,432,439,1,0,twitter
7690,1.0,4848,661,378,1,0,twitter
99,0.0,2,0,27,0,1,twitter
34466,0.0,4989,911,368,0,0,twitter
40666,1.0,4752,1974,119,1,0,twitter
28026,0.0,1726,1117,452,0,0,twitter
125,0.0,17,4,9,0,1,twitter
58,0.0,24,10,5,0,1,twitter
23,0.0,27,12,33,0,1,twitter
42,0.0,14,8,38,1,1,twitter
72,0.0,1,4,24,1,1,twitter
43703,1.0,3900,1206,417,1,0,twitter
20085,0.0,1030,625,424,1,0,twitter
121,0.0,11,12,32,0,1,twitter
43337,0.0,4148,1835,334,1,0,twitter
3,0.0,29,10,37,0,1,twitter
121,0.0,17,0,37,0,1,twitter
53,0.0,8,16,34,0,1,twitter
117,0.0,17,10,17,0,1,twitter
12016,1.0,789,1462,431,1,0,twitter
43315,0.0,3225,23,348,1,0,twitter
48909,1.0,1860,1778,360,1,0,twitter
11163,1.0,4085,739,489,0,0,twitter
14373,1.0,591,1052,436,1,0,twitter
27603,1.0,3834,1102,240,1,0,twitter
71,0.0,21,1,30,0,1,twitter
76,0.0,6,9,15,1,1,twitter
17103,1.0,2103,1750,215,1,0,twitter
67,0.0,17,3,18,0,1,twitter
130,0.0,17,10,15,0,1,twitter
97,0.0,8,9,32,0,1,twitter
164,0.0,28,19,34,0,1,twitter
156,0.0,18,17,27,0,1,twitter
14972,1.0,4872,1986,462,0,0,twitter
25246,0.0,4293,1281,257,1,0,twitter
49876,0.0,1323,255,292,1,0,twitter
164,0.0,25,4,28,1,1,twitter
18493,1.0,914,1130,354,0,0,twitter
18,0.0,27,15,25,1,1,twitter
166,0.0,28,18,2,0,1,twitter
59,0.0,5,16,12,0,1,twitter
188,0.0,15,5,14,0,1,twitter
28978,0.0,2820,842,350,1,0,twitter
14082,0.0,2511,1714,276,1,0,twitter
46670,0.0,2947,1374,100,1,0,twitter
128,0.0,6,8,24,1,1,twitter
25366,1.0,3371,1222,393,1,0,twitter
22048,1.0,3509,1660,387,1,0,twitter
45950,1.0,559,1007,454,1,0,twitter
158,0.0,28,12,22,1,1,twitter
159,0.0,3,12,38,0,1,twitter
44516,0.0,3236,586,424,1,0,twitter
33077,0.0,493,1457,288,1,0,twitter
20,0.0,22,12,28,0,1,twitter
37986,0.0,1216,782,121,1,0,twitter
76,0.0,2,18,0,0,1,twitter
41,0.0,15,16,34,1,1,twitter
23331,1.0,1359,465,267,0,0,twitter
13722,0.0,393,1815,222,1,0,twitter
25,0.0,9,3,8,0,1,twitter
152,0.0,29,8,28,0,1,twitter
199,0.0,9,12,2,1,1,twitter
64,0.0,5,5,35,0,1,twitter
142,0.0,10,17,38,0,1,twitter
158,0.0,22,19,30,0,1,twitter
140,0.0,21,1,39,0,1,twitter
8984,0.0,1809,1896,314,0,0,twitter
137,0.0,1,13,1,0,1,twitter
151,0.0,4,14,29,1,1,twitter
103,0.0,23,8,25,1,1,twitter
43,0.0,15,11,4,0,1,twitter
5289,0.0,3253,1901,179,1,0,twitter
173,0.0,16,8,17,0,1,twitter
177,0.0,22,4,24,0,1,twitter
75,0.0,6,9,38,0,1,twitter
194,0.0,2,0,38,0,1,twitter
19,0.0,10,4,37,0,1,twitter
28679,0.0,4355,1171,229,0,0,twitter
50,0.0,3,9,22,0,1,twitter
39155,0.0,4718,744,260,1,0,twitter
18009,0.0,4694,845,160,0,0,twitter
18196,1.0,661,682,316,0,0,twitter
76,0.0,10,14,8,0,1,twitter
44998,0.0,3313,1816,368,0,0,twitter
23885,0.0,2880,328,329,1,0,twitter
79,0.0,21,4,1,0,1,twitter
165,0.0,13,9,10,0,1,twitter
12567,0.0,1828,1448,244,1,0,twitter
145,0.0,0,2,9,0,1,twitter
5861,0.0,990,1504,444,1,0,twitter
87,0.0,19,0,19,0,1,twitter
31,0.0,22,11,30,0,1,twitter
70,0.0,16,4,34,0,1,twitter
44783,1.0,769,381,440,1,0,twitter
17,0.0,0,4,29,0,1,twitter
79,0.0,24,16,25,0,1,twitter
14421,0.0,2158,1041,459,1,0,twitter
41131,0.0,1203,411,253,1,0,twitter
100,0.0,5,16,16,0,1,twitter
101,0.0,7,8,21,0,1,twitter
129,0.0,10,1,25,1,1,twitter
78,0.0,26,0,12,0,1,twitter
33292,1.0,4508,1247,112,1,0,twitter
56,0.0,29,1,36,0,1,twitter
48969,0.0,4635,1565,158,1,0,twitter
25178,0.0,3808,1512,276,1,0,twitter
173,0.0,21,12,36,0,1,twitter
38453,0.0,1050,1836,229,1,0,twitter
19863,0.0,332,983,382,1,0,twitter
139,0.0,15,9,25,0,1,twitter
122,0.0,11,2,11,0,1,twitter
3208,1.0,1683,309,129,1,0,twitter
18728,0.0,1115,905,89,0,0,twitter
24585,0.0,253,932,95,1,0,twitter
4,0.0,23,19,6,0,1,twitter
143,0.0,12,3,36,0,1,twitter
20858,1.0,3806,1824,369,1,0,twitter
137,0.0,7,12,16,0,1,twitter
15,0.0,0,8,17,0,1,twitter
22014,0.0,1088,684,246,0,0,twitter
40578,0.0,1995,617,299,1,0,twitter
40249,0.0,2275,631,213,1,0,twitter
29102,0.0,4177,1072,200,0,0,twitter
5007,0.0,4968,792,281,1,0,twitter
166,0.0,3,9,23,1,1,twitter
11107,0.0,325,127,167,1,0,twitter
31575,0.0,3877,1642,348,1,0,twitter
49985,1.0,847,160,415,1,0,twitter
77,0.0,16,3,12,0,1,twitter
56,0.0,22,11,9,0,1,twitter
151,0.0,18,0,7,0,1,twitter
50,0.0,25,4,26,0,1,twitter
9063,0.0,2654,939,293,0,0,twitter
23597,0.0,2632,713,427,0,0,twitter
32,0.0,0,10,12,1,1,twitter
40124,1.0,4889,509,366,1,0,twitter
32737,0.0,3111,892,287,0,0,twitter
162,0.0,14,2,2,1,1,twitter
61,0.0,24,2,18,0,1,twitter
12569,0.0,2511,1846,198,1,0,twitter
37026,0.0,768,1853,155,1,0,twitter
8499,0.0,1229,169,429,1,0,twitter
57,0.0,19,7,28,0,1,twitter
92,0.0,26,17,31,0,1,twitter
98,0.0,8,12,33,0,1,twitter
174,0.0,12,1,7,1,1,twitter
48,0.0,23,12,3,0,1,twitter
5904,0.0,3398,1209,259,1,0,twitter
9331,1.0,972,1967,391,0,0,twitter
176,0.0,5,11,24,1,1,twitter
4483,1.0,3879,400,86,1,0,twitter
18929,0.0,3753,1793,233,0,0,twitter
1705,0.0,4578,181,251,1,0,twitter
144,0.0,8,6,37,0,1,twitter
3552,0.0,2362,1923,307,1,0,twitter
85,0.0,19,10,6,0,1,twitter
8667,0.0,707,469,492,1,0,twitter
92,0.0,25,19,0,0,1,twitter
4527,0.0,2004,1808,152,0,0,twitter
20142,0.0,4631,1632,283,1,0,twitter
196,0.0,17,2,23,0,1,twitter
23285,1.0,4540,1528,319,0,0,twitter
61,0.0,29,7,10,0,1,twitter
25116,0.0,2310,56,489,1,0,twitter
80,0.0,29,5,38,0,1,twitter
115,0.0,13,12,8,0,1,twitter
34201,1.0,3475,1284,416,0,0,twitter
44335,0.0,4259,146,126,1,0,twitter
11,0.0,3,14,36,0,1,twitter
94,0.0,23,13,1,1,1,twitter
80,0.0,10,14,18,1,1,twitter
34236,0.0,4203,447,373,0,0,twitter
4014,0.0,324,841,246,1,0,twitter
104,0.0,1,12,29,0,1,twitter
28097,1.0,4624,1802,351,1,0,twitter
75,0.0,5,15,5,0,1,twitter
35332,0.0,2859,1239,83,1,0,twitter
24,0.0,12,8,9,1,1,twitter
1824,0.0,1946,1307,358,1,0,twitter
30,0.0,18,10,2,0,1,twitter
93,0.0,23,2,22,0,1,twitter
75,0.0,7,8,28,0,1,twitter
6625,0.0,4340,1254,254,1,0,twitter
1531,0.0,1381,558,181,0,0,twitter
45,0.0,8,15,16,0,1,twitter
49,0.0,18,2,22,0,1,twitter
171,0.0,24,2,38,0,1,twitter
46663,0.0,2602,915,208,1,0,twitter
38453,0.0,247,882,329,1,0,twitter
7,0.0,5,3,24,0,1,twitter
36541,1.0,3800,878,441,1,0,twitter
109,0.0,1,18,37,0,1,twitter
38546,0.0,2789,1817,392,1,0,twitter
18825,0.0,3976,1600,188,1,0,twitter
42381,1.0,3082,732,323,1,0,twitter
87,0.0,22,12,21,0,1,twitter
40307,0.0,2582,708,101,1,0,twitter
40060,0.0,2566,1377,442,1,0,twitter
50,0.0,23,9,34,1,1,twitter
12891,0.0,2185,636,457,1,0,twitter
26649,0.0,485,854,357,1,0,twitter
29206,0.0,3436,1855,459,1,0,twitter
40325,1.0,870,1058,357,1,0,twitter
36275,0.0,3442,847,99,1,0,twitter
42394,1.0,1149,1276,352,1,0,twitter
33469,0.0,2378,1219,172,1,0,twitter
6,0.0,26,14,39,0,1,twitter
18605,0.0,2384,1465,240,1,0,twitter
138,0.0,23,15,3,0,1,twitter
66,0.0,15,1,1,0,1,twitter
91,0.0,21,12,27,0,1,twitter
20316,0.0,1727,1178,419,1,0,twitter
31283,0.0,3584,1331,293,1,0,twitter
79,0.0,9,17,30,0,1,twitter
141,0.0,28,11,29,0,1,twitter
46,0.0,0,6,22,0,1,twitter
27741,0.0,3180,161,85,0,0,twitter
6351,0.0,4102,274,371,1,0,twitter
14144,0.0,798,1927,92,0,0,twitter
43467,0.0,3391,623,270,1,0,twitter
22722,1.0,3163,782,257,1,0,twitter
39970,1.0,2853,221,345,1,0,twitter
34,0.0,5,7,14,1,1,twitter
16953,0.0,429,844,298,0,0,twitter
46929,1.0,3618,1285,143,0,0,twitter
29099,0.0,4984,1756,390,1,0,twitter
46266,0.0,4315,232,283,1,0,twitter
19981,0.0,1596,1986,158,1,0,twitter
6228,0.0,667,1929,386,1,0,twitter
10,0.0,22,16,17,0,1,twitter
12727,1.0,2329,557,286,1,0,twitter
55,0.0,28,19,15,0,1,twitter
101,0.0,2,10,33,0,1,twitter
102,0.0,21,13,11,0,1,twitter
31586,0.0,2199,1215,176,1,0,twitter
64,0.0,0,11,8,1,1,twitter
185,0.0,10,4,16,0,1,twitter
82,0.0,5,9,29,0,1,twitter
76,0.0,28,10,34,0,1,twitter
32339,0.0,3747,376,152,0,0,twitter
114,0.0,15,14,25,0,1,twitter
15425,0.0,341,765,121,1,0,twitter
38345,0.0,3157,1194,229,0,0,twitter
21,0.0,12,0,25,0,1,twitter
927,0.0,3267,478,192,1,0,twitter
40615,0.0,3515,803,311,1,0,twitter
129,0.0,23,0,0,1,1,twitter
123,0.0,15,9,0,0,1,twitter
117,0.0,9,15,27,1,1,twitter
9489,0.0,2913,537,458,1,0,twitter
36,0.0,10,4,10,0,1,twitter
35437,1.0,262,1977,491,0,0,twitter
23337,1.0,1935,134,177,1,0,twitter
7873,0.0,1033,1606,277,1,0,twitter
56,0.0,15,5,31,0,1,twitter
163,0.0,25,16,13,1,1,twitter
128,0.0,24,6,25,0,1,twitter
74,0.0,17,17,24,0,1,twitter
10950,0.0,3946,1544,358,1,0,twitter
121,0.0,16,4,37,0,1,twitter
18348,1.0,4673,95,159,1,0,twitter
190,0.0,29,1,3,0,1,twitter
56,0.0,17,18,15,0,1,twitter
48718,0.0,897,1175,422,1,0,twitter
31492,0.0,571,1359,333,1,0,twitter
17031,0.0,2867,1760,347,1,0,twitter
43648,0.0,3410,963,401,1,0,twitter
98,0.0,12,16,5,1,1,twitter
25,0.0,17,13,27,0,1,twitter
127,0.0,28,6,31,0,1,twitter
22,0.0,7,9,38,0,1,twitter
116,0.0,18,16,33,0,1,twitter
47596,0.0,4145,740,148,1,0,twitter
49846,0.0,2775,1304,378,1,0,twitter
176,0.0,23,5,21,0,1,twitter
58,0.0,0,10,31,0,1,twitter
123,0.0,19,1,9,1,1,twitter
125,0.0,15,17,15,0,1,twitter
42297,0.0,4123,1642,92,1,0,twitter
48987,0.0,3051,1913,357,1,0,twitter
18573,0.0,2096,972,196,1,0,twitter
39305,0.0,4498,815,430,0,0,twitter
7299,1.0,4347,1936,130,1,0,twitter
40279,0.0,3523,1888,323,1,0,twitter
25018,0.0,1725,856,181,0,0,twitter
106,0.0,10,13,39,0,1,twitter
148,0.0,6,0,36,0,1,twitter
187,0.0,22,13,37,0,1,twitter
194,0.0,16,19,13,0,1,twitter
37,0.0,25,13,35,1,1,twitter
54,0.0,3,1,2,1,1,twitter
113,0.0,11,14,18,1,1,twitter
135,0.0,8,2,4,0,1,twitter
62,0.0,14,10,30,0,1,twitter
43221,0.0,3420,1734,499,1,0,twitter
86,0.0,26,8,6,0,1,twitter
32,0.0,29,12,35,1,1,twitter
12,0.0,26,7,25,0,1,twitter
22198,0.0,1928,1012,485,1,0,twitter
7787,0.0,4253,1361,325,1,0,twitter
13,0.0,29,2,39,0,1,twitter
6306,0.0,2274,856,445,1,0,twitter
18306,0.0,845,721,440,1,0,twitter
10018,0.0,3615,946,177,0,0,twitter
82,0.0,26,13,22,0,1,twitter
27088,0.0,2603,1975,463,1,0,twitter
89,0.0,14,7,9,0,1,twitter
6851,0.0,3676,1942,231,1,0,twitter
29650,0.0,1101,1216,155,1,0,twitter
11307,0.0,4700,341,110,1,0,twitter
11566,0.0,4701,1869,360,1,0,twitter
148,0.0,22,7,7,0,1,twitter
41598,0.0,4839,707,147,1,0,twitter
11595,0.0,4765,618,407,0,0,twitter
49447,1.0,726,1654,452,1,0,twitter
42,0.0,29,1,28,0,1,twitter
15,0.0,17,13,17,0,1,twitter
30337,0.0,4209,368,195,1,0,twitter
99,0.0,29,0,1,1,1,twitter
47,0.0,10,13,12,0,1,twitter
4,0.0,9,2,16,0,1,twitter
97,0.0,24,11,14,0,1,twitter
48098,0.0,1496,1050,132,0,0,twitter
9106,0.0,1128,438,389,1,0,twitter
48345,1.0,4302,92,301,1,0,twitter
46417,1.0,3674,176,313,1,0,twitter
179,0.0,1,11,31,0,1,twitter
12389,0.0,3417,1171,375,1,0,twitter
8,0.0,18,7,22,0,1,twitter
33,0.0,27,10,6,1,1,twitter
123,0.0,6,18,12,0,1,twitter
30,0.0,4,12,37,0,1,twitter
163,0.0,20,18,23,0,1,twitter
14904,1.0,2875,1951,201,0,0,twitter
31441,0.0,4363,1978,388,1,0,twitter
9860,1.0,767,1286,430,1,0,twitter
137,0.0,8,16,9,0,1,twitter
11191,0.0,763,1358,304,1,0,twitter
50,0.0,9,10,24,0,1,twitter
54,0.0,16,3,9,0,1,twitter
111,0.0,24,1,11,0,1,twitter
25185,0.0,4790,1439,403,1,0,twitter
6586,0.0,4260,209,371,1,0,twitter
2473,0.0,1116,392,123,1,0,twitter
62,0.0,24,4,30,0,1,twitter
48636,1.0,1690,1934,84,0,0,twitter
40432,0.0,1531,687,332,1,0,twitter
38619,1.0,3315,1216,164,1,0,twitter
38940,1.0,4730,1427,155,1,0,twitter
35555,0.0,288,467,117,1,0,twitter
69,0.0,4,19,18,1,1,twitter
74,0.0,10,9,8,0,1,twitter
40762,1.0,928,557,114,1,0,twitter
49266,1.0,612,469,192,1,0,twitter
155,0.0,22,12,34,0,1,twitter
110,0.0,13,13,18,0,1,twitter
16073,1.0,157,1813,134,1,0,twitter
6389,1.0,3143,1853,494,1,0,twitter
45471,1.0,1778,1475,352,1,0,twitter
13374,0.0,1748,1632,373,1,0,twitter
4,0.0,0,11,2,1,1,twitter
5175,0.0,2956,1269,414,1,0,twitter
22433,0.0,1167,1088,214,1,0,twitter
113,0.0,3,18,2,1,1,twitter
132,0.0,12,5,0,1,1,twitter
50,0.0,27,3,19,1,1,twitter
41472,1.0,2252,1076,101,1,0,twitter
48017,0.0,4047,378,494,0,0,twitter
40395,0.0,2560,1423,340,1,0,twitter
42570,0.0,3879,46,375,1,0,twitter
43,0.0,7,16,32,0,1,twitter
44,0.0,2,7,29,0,1,twitter
22798,0.0,1640,425,425,0,0,twitter
25,0.0,27,3,37,0,1,twitter
7711,0.0,4720,1025,393,1,0,twitter
128,0.0,29,18,14,0,1,twitter
106,0.0,20,17,38,1,1,twitter
126,0.0,10,9,24,0,1,twitter
45,0.0,27,0,19,1,1,twitter
100,0.0,11,8,25,0,1,twitter
117,0.0,21,14,35,0,1,twitter
34426,0.0,4508,1434,202,1,0,twitter
28438,0.0,1277,1120,174,0,0,twitter
185,0.0,26,3,30,0,1,twitter
36999,0.0,3016,331,202,1,0,twitter
13781,1.0,2533,936,263,1,0,twitter
36351,0.0,2350,1749,256,1,0,twitter
139,0.0,2,6,34,0,1,twitter
22242,0.0,3642,543,80,1,0,twitter
37337,1.0,2906,1041,318,1,0,twitter
165,0.0,7,4,23,0,1,twitter
38664,0.0,4376,818,172,0,0,twitter
46654,0.0,1645,576,98,0,0,twitter
117,0.0,12,13,16,0,1,twitter
101,0.0,12,15,12,0,1,twitter
104,0.0,13,14,17,0,1,twitter
19312,0.0,2402,843,379,1,0,twitter
16578,0.0,3492,587,338,1,0,twitter
38201,1.0,2840,404,241,1,0,twitter
79,0.0,12,5,7,0,1,twitter
5142,0.0,1849,1499,286,0,0,twitter
189,0.0,24,7,18,0,1,twitter
62,0.0,24,13,37,0,1,twitter
20869,0.0,4823,1053,220,1,0,twitter
38691,1.0,4689,1253,346,0,0,twitter
27417,0.0,1444,1430,357,0,0,twitter
6019,1.0,3011,817,265,1,0,twitter
102,0.0,13,10,17,0,1,twitter
8157,0.0,2817,1960,445,0,0,twitter
16792,0.0,1269,221,94,1,0,twitter
91,0.0,4,19,38,0,1,twitter
77,0.0,23,4,24,1,1,twitter
6756,0.0,4810,1494,379,1,0,twitter
15495,0.0,4999,780,120,1,0,twitter
15,0.0,18,13,16,0,1,twitter
182,0.0,10,11,14,0,1,twitter
154,0.0,5,13,15,0,1,twitter
84,0.0,16,0,18,1,1,twitter
38,0.0,8,11,34,0,1,twitter
3310,0.0,4314,519,234,1,0,twitter
17,0.0,11,4,31,1,1,twitter
74,0.0,20,1,33,0,1,twitter
74,0.0,28,9,36,0,1,twitter
17838,0.0,634,1275,276,0,0,twitter
28282,0.0,4858,765,467,1,0,twitter
26214,0.0,3153,661,358,0,0,twitter
30692,0.0,4084,1642,205,1,0,twitter
49286,0.0,793,395,213,1,0,twitter
143,0.0,1,7,4,0,1,twitter
78,0.0,15,0,38,0,1,twitter
145,0.0,27,16,12,1,1,twitter
128,0.0,27,11,32,0,1,twitter
46907,0.0,1507,79,431,1,0,twitter
180,0.0,4,1,39,1,1,twitter
7,0.0,8,6,2,0,1,twitter
8,0.0,29,15,2,1,1,twitter
56,0.0,1,11,30,0,1,twitter
181,0.0,22,13,18,0,1,twitter
48891,0.0,2722,72,111,1,0,twitter
22422,1.0,2353,1774,347,0,0,twitter
37107,0.0,3644,943,488,1,0,twitter
74,0.0,29,17,31,0,1,twitter
29973,0.0,3625,185,93,0,0,twitter
14,0.0,25,9,2,0,1,twitter
28641,0.0,2802,1517,82,1,0,twitter
13179,0.0,1091,1285,276,1,0,twitter
33975,0.0,1124,1467,264,0,0,twitter
37,0.0,1,6,31,0,1,twitter
173,0.0,7,12,20,0,1,twitter
178,0.0,28,7,35,0,1,twitter
165,0.0,25,13,9,0,1,twitter
112,0.0,13,1,25,0,1,twitter
48586,0.0,4534,1357,119,1,0,twitter
104,0.0,8,17,37,1,1,twitter
39784,0.0,2948,760,292,1,0,twitter
28394,0.0,4388,1506,244,1,0,twitter
143,0.0,18,6,18,0,1,twitter
23565,0.0,4929,562,223,1,0,twitter
109,0.0,22,6,39,1,1,twitter
9936,0.0,916,386,186,1,0,twitter
33427,1.0,1453,1203,105,1,0,twitter
66,0.0,5,8,32,1,1,twitter
77,0.0,15,0,2,1,1,twitter
37912,0.0,4320,824,461,1,0,twitter
47129,0.0,605,901,275,0,0,twitter
40,0.0,21,3,13,1,1,twitter
174,0.0,19,10,11,0,1,twitter
27886,0.0,4470,790,304,1,0,twitter
178,0.0,2,6,18,0,1,twitter
3096,0.0,1800,1792,154,1,0,twitter
37168,1.0,761,1423,420,1,0,twitter
150,0.0,0,12,37,0,1,twitter
5651,1.0,4497,1076,292,1,0,twitter
91,0.0,18,15,16,0,1,twitter
127,0.0,23,0,24,0,1,twitter
131,0.0,1,11,31,0,1,twitter
39347,1.0,747,402,346,1,0,twitter
8189,1.0,1286,161,194,1,0,twitter
60,0.0,0,17,4,1,1,twitter
24,0.0,19,18,32,1,1,twitter
47025,0.0,2107,820,159,1,0,twitter
86,0.0,7,1,5,0,1,twitter
91,0.0,18,0,29,0,1,twitter
188,0.0,21,6,22,0,1,twitter
106,0.0,5,17,10,1,1,twitter
140,0.0,28,11,28,0,1,twitter
34337,1.0,2206,495,468,0,0,twitter
79,0.0,26,16,23,0,1,twitter
48,0.0,9,17,27,0,1,twitter
37380,0.0,1424,361,331,1,0,twitter
111,0.0,14,0,20,1,1,twitter
18352,1.0,4733,1833,119,0,0,twitter
116,0.0,12,16,20,0,1,twitter
10704,0.0,4475,1974,110,1,0,twitter
161,0.0,2,16,33,0,1,twitter
25532,0.0,3391,1448,199,0,0,twitter
83,0.0,25,17,16,1,1,twitter
85,0.0,29,1,26,0,1,twitter
2486,1.0,1400,774,345,1,0,twitter
48227,0.0,3994,1986,495,1,0,twitter
17,0.0,29,0,8,0,1,twitter
33931,1.0,811,1419,491,1,0,twitter
